                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                   9              214.399            -0.419989             0.408053            -0.608219              1.21633              -3.0475              9.17198             -32.2245 
                 9.2              214.415             -0.42002             0.408113            -0.608353              1.21669             -3.04862              9.17599             -32.2404 
                 9.4              214.421            -0.420031             0.408136            -0.608403              1.21683             -3.04905              9.17759             -32.2475 
                 9.6              214.423            -0.420035             0.408143            -0.608419              1.21687             -3.04917              9.17797             -32.2487 
                 9.8              214.424            -0.420036             0.408145            -0.608423              1.21687             -3.04917              9.17786             -32.2472 
                  10              214.424            -0.420036             0.408146            -0.608425              1.21688             -3.04922              9.17813             -32.2494 
                10.2              214.424            -0.420036             0.408146            -0.608425              1.21688              -3.0492              9.17799             -32.2482 
                10.4              214.424            -0.420036             0.408146            -0.608425              1.21688             -3.04921              9.17809              -32.249 
                10.6              214.424            -0.420036             0.408146            -0.608425              1.21688             -3.04922              9.17811             -32.2491 
                10.8              214.424            -0.420036             0.408146            -0.608425              1.21688             -3.04922              9.17811             -32.2491 
                  11              214.424            -0.420036             0.408146            -0.608425              1.21688             -3.04922              9.17811             -32.2491 
                11.2              214.424            -0.420036             0.408146            -0.608425              1.21688             -3.04922              9.17811             -32.2491 
                11.4              214.424            -0.420036             0.408146            -0.608425              1.21688             -3.04922              9.17811             -32.2491 
                11.6              214.424            -0.420036             0.408146            -0.608425              1.21688             -3.04922              9.17811             -32.2491 
                11.8              214.424            -0.420036             0.408146            -0.608425              1.21688             -3.04922              9.17811             -32.2491 
                  12              214.424            -0.420036             0.408146            -0.608425              1.21688             -3.04922              9.17811             -32.2491 
                12.2              214.424            -0.420036             0.408146            -0.608425              1.21688             -3.04922              9.17811             -32.2491 
                12.4              214.424            -0.420036             0.408146            -0.608425              1.21688             -3.04922              9.17811             -32.2491 
                12.6              214.424            -0.420036             0.408146            -0.608425              1.21688             -3.04922              9.17811             -32.2491 
                12.8              214.424                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
                  13              214.424                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
                13.2              214.424                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
                13.4              214.424                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
                13.6              214.424                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
                13.8              214.424                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
                  14              214.424                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan                 -nan 
